"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"	"Factor Value[Batch run order]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Run order]"	"Term Source REF"	"Term Accession Number"
"2416473"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_183"	"VT_150413_183.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"699"	""	""
"2416473"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_185"	"VT_150413_185.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"701"	""	""
"2416474"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_187"	"VT_150413_187.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"703"	""	""
"2416474"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_189"	"VT_150413_189.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"705"	""	""
"2416474"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_191"	"VT_150413_191.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"707"	""	""
"2416510"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_193"	"VT_150413_193.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"709"	""	""
"2416510"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_195"	"VT_150413_195.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"711"	""	""
"2416510"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_197"	"VT_150413_197.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"713"	""	""
"2416511"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_199"	"VT_150413_199.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"715"	""	""
"2416511"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_201"	"VT_150413_201.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"717"	""	""
"2416511"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_203"	"VT_150413_203.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"719"	""	""
"2416512"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_205"	"VT_150413_205.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"721"	""	""
"2416512"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_207"	"VT_150413_207.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"723"	""	""
"2416512"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_209"	"VT_150413_209.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"725"	""	""
"2416513"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_211"	"VT_150413_211.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"727"	""	""
"2416513"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_213"	"VT_150413_213.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"729"	""	""
"2416513"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_215"	"VT_150413_215.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"731"	""	""
"2416514"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_217"	"VT_150413_217.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"733"	""	""
"2416514"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_219"	"VT_150413_219.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"735"	""	""
"2416514"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_221"	"VT_150413_221.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"737"	""	""
"2416209"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_223"	"VT_150413_223.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"739"	""	""
"2416209"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_225"	"VT_150413_225.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"741"	""	""
"2416209"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_227"	"VT_150413_227.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"743"	""	""
"2416210"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_229"	"VT_150413_229.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"745"	""	""
"2416210"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_231"	"VT_150413_231.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"747"	""	""
"2416210"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_233"	"VT_150413_233.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"749"	""	""
"2416211"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_235"	"VT_150413_235.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"751"	""	""
"2416211"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_237"	"VT_150413_237.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"753"	""	""
"2416211"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_239"	"VT_150413_239.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"755"	""	""
"2416212"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_241"	"VT_150413_241.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"757"	""	""
"2416212"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_243"	"VT_150413_243.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"759"	""	""
"2416212"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_245"	"VT_150413_245.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"761"	""	""
"2416213"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_247"	"VT_150413_247.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"763"	""	""
"2416213"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_249"	"VT_150413_249.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"765"	""	""
"2416213"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_251"	"VT_150413_251.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"767"	""	""
"q3June2014h"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_253"	"VT_150413_253.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"769"	""	""
"q3June2014h"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_255"	"VT_150413_255.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"771"	""	""
"q3June2014h"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150413_257"	"VT_150413_257.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"3"	""	""	"773"	""	""
"q3June2014i"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_001"	"VT_150414_001.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"4"	""	""	"775"	""	""
"q3June2014i"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_003"	"VT_150414_003.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"4"	""	""	"777"	""	""
"q3June2014i"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_005"	"VT_150414_005.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"4"	""	""	"779"	""	""
"2416475"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_007"	"VT_150414_007.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"4"	""	""	"781"	""	""
"2416475"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_009"	"VT_150414_009.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"4"	""	""	"783"	""	""
"2416475"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_011"	"VT_150414_011.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"4"	""	""	"785"	""	""
"2416476"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 HPLC system"	""	""	"Accucore HILIC (2.6 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"85-1275"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	""	"VT_150414_013"	"VT_150414_013.cdf"	"Data transformation"	""	""	"Metabolite identification"	""	"m_hub_hilicpos.tsv"	"4"	""	""	"787"	""	""
