"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Factor Value[Metabolite source]"	"Term Source REF"	"Term Accession Number"	"Sample Name"	"Factor Value[Compound]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Time point]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Factor Value[Batch]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Replicate]"	"Term Source REF"	"Term Accession Number"
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_103"	"monuron"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_105"	"monuron"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_107"	"mannitol"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_109"	"mannitol"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_111"	"diclofenac"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_113"	"ochratoxin A"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_115"	"diclofenac"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_117"	"monuron"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_119"	"mannitol"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_121"	"untreated"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_123"	"potassium bromate"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_125"	"diclofenac"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_127"	"nifedipine"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_129"	"untreated"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_131"	"untreated"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_133"	"mannitol"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_135"	"monuron"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_137"	"potassium bromate"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_139"	"potassium bromate"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_141"	"ochratoxin A"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_143"	"diclofenac"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_145"	"nifedipine"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_2"	"potassium bromate"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_4"	"ochratoxin A"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_8"	"ochratoxin A"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_10"	"untreated"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_12"	"ochratoxin A"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_14"	"nifedipine"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_16"	"ochratoxin A"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_18"	"untreated"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_20"	"untreated"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_22"	"potassium bromate"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_24"	"untreated"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_26"	"ochratoxin A"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_28"	"nifedipine"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_30"	"monuron"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_32"	"untreated"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_34"	"mannitol"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_36"	"potassium bromate"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_38"	"diclofenac"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_40"	"nifedipine"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_42"	"untreated"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_44"	"monuron"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_46"	"potassium bromate"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_48"	"potassium bromate"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_50"	"untreated"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_52"	"mannitol"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_54"	"mannitol"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_56"	"untreated"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_58"	"mannitol"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_60"	"nifedipine"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_62"	"untreated"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_64"	"monuron"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_66"	"untreated"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_68"	"untreated"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_70"	"nifedipine"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_72"	"nifedipine"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_74"	"diclofenac"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_76"	"nifedipine"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_78"	"diclofenac"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_80"	"monuron"	""	""	"6"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"2"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_82"	"mannitol"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_84"	"ochratoxin A"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_86"	"untreated"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_88"	"untreated"	""	""	"72"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"1"	""	""	"3"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_90"	"untreated"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"1"	""	""
"UCD01_M_091218"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"renal epithelial cell"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0005545"	"Sample collection"	"Culture media"	""	""	"UCD01_M_091218_92"	"ochratoxin A"	""	""	"24"	"hour"	"UO"	"http://purl.obolibrary.org/obo/UO_0000032"	"2"	""	""	"1"	""	""
