"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[Apparent metabolisable energy]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Factor Value[Gender]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Coefficient of digestive utilisation of starch]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Factor Value[Coefficient of digestive utilisation of lipids]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Factor Value[Coefficient of digestive utilisation of nitrogen]"	"Unit"	"Term Source REF"	"Term Accession Number"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"ileal content"	"MEO"	"http://purl.jp/bio/11/meo/MEO_0000969"	"Sample collection"	"I-6"	"3213.26"	"kcal/kg"	""	""	"Female"	""	""	"98.944"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"80.834"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"81.879"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"cecal content"	"MEO"	"http://purl.jp/bio/11/meo/MEO_0000970"	"Sample collection"	"C-6"	"3213.26"	"kcal/kg"	""	""	"Female"	""	""	"98.944"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"80.834"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"81.879"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"S-43"	"3214.3"	"kcal/kg"	""	""	"Male"	""	""	"98.181"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"86.039"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"81.87"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"ileal content"	"MEO"	"http://purl.jp/bio/11/meo/MEO_0000969"	"Sample collection"	"I-43"	"3214.3"	"kcal/kg"	""	""	"Male"	""	""	"98.181"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"86.039"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"81.87"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"cecal content"	"MEO"	"http://purl.jp/bio/11/meo/MEO_0000970"	"Sample collection"	"C-43"	"3214.3"	"kcal/kg"	""	""	"Male"	""	""	"98.181"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"86.039"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"81.87"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"S-49"	"3216.27"	"kcal/kg"	""	""	"Male"	""	""	"97.127"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"84.297"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"83.357"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"ileal content"	"MEO"	"http://purl.jp/bio/11/meo/MEO_0000969"	"Sample collection"	"I-49"	"3216.27"	"kcal/kg"	""	""	"Male"	""	""	"97.127"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"84.297"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"83.357"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"cecal content"	"MEO"	"http://purl.jp/bio/11/meo/MEO_0000970"	"Sample collection"	"C-49"	"3216.27"	"kcal/kg"	""	""	"Male"	""	""	"97.127"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"84.297"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"83.357"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"S-36"	"3254.77"	"kcal/kg"	""	""	"Male"	""	""	"99.168"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"88.364"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"82.188"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"ileal content"	"MEO"	"http://purl.jp/bio/11/meo/MEO_0000969"	"Sample collection"	"I-36"	"3254.77"	"kcal/kg"	""	""	"Male"	""	""	"99.168"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"88.364"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"82.188"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"cecal content"	"MEO"	"http://purl.jp/bio/11/meo/MEO_0000970"	"Sample collection"	"C-36"	"3254.77"	"kcal/kg"	""	""	"Male"	""	""	"99.168"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"88.364"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"82.188"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"S-45"	"3274.48"	"kcal/kg"	""	""	"Male"	""	""	"98.453"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"87.18"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"81.611"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"ileal content"	"MEO"	"http://purl.jp/bio/11/meo/MEO_0000969"	"Sample collection"	"I-45"	"3274.48"	"kcal/kg"	""	""	"Male"	""	""	"98.453"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"87.18"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"81.611"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"cecal content"	"MEO"	"http://purl.jp/bio/11/meo/MEO_0000970"	"Sample collection"	"C-45"	"3274.48"	"kcal/kg"	""	""	"Male"	""	""	"98.453"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"87.18"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"81.611"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"S-40"	"3278.87"	"kcal/kg"	""	""	"Female"	""	""	"98.412"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"82.024"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"83.832"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"ileal content"	"MEO"	"http://purl.jp/bio/11/meo/MEO_0000969"	"Sample collection"	"I-40"	"3278.87"	"kcal/kg"	""	""	"Female"	""	""	"98.412"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"82.024"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"83.832"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"cecal content"	"MEO"	"http://purl.jp/bio/11/meo/MEO_0000970"	"Sample collection"	"C-40"	"3278.87"	"kcal/kg"	""	""	"Female"	""	""	"98.412"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"82.024"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"83.832"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"S-4"	"3310.12"	"kcal/kg"	""	""	"Female"	""	""	"97.519"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"86.684"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"83.687"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"ileal content"	"MEO"	"http://purl.jp/bio/11/meo/MEO_0000969"	"Sample collection"	"I-4"	"3310.12"	"kcal/kg"	""	""	"Female"	""	""	"97.519"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"86.684"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"83.687"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
"AIL-8"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"cecal content"	"MEO"	"http://purl.jp/bio/11/meo/MEO_0000970"	"Sample collection"	"C-4"	"3310.12"	"kcal/kg"	""	""	"Female"	""	""	"97.519"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"86.684"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"	"83.687"	"percent"	"UO"	"http://purl.obolibrary.org/obo/UO_0000187"
