"Sample Name"	"Protocol REF"	"Parameter Value[Sample mounting]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample preservation]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sectioning instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Section thickness]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Extract Name"	"Labeled Extract Name"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Spatial resolution]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Pixel size x]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Pixel size y]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Max count of pixel x]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Max count of pixel y]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Max dimension x]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Max dimension y]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Detector]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Detector mode]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Native spectrum identifier format]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Spectrum representation]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Raw datafile format]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Instrument software]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Line scan direction]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Linescan sequence]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Scan pattern]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Scan type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of scans]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Raw Spectral Data File"	"Protocol REF"	"Parameter Value[Stain]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[High-res image]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Low-res image]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Parameter Value[Data Transformation software]"	"Term Source REF"	"Term Accession Number"	"Data Transformation Name"	"Data Transformation Name"	"Metabolite Assignment File"
"LNTO32_16_3"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"95"	""	""	"121"	""	""	"7125"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"9075"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"11495"	""	""	"LNTO32_16_3"	"LNTO32_16_3.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO32_16_3.jpg"	""	""	"Data transformation"	""	"LNTO32_16_3.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO32_16_4"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"108"	""	""	"121"	""	""	"8100"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"9075"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"13068"	""	""	"LNTO32_16_4"	"LNTO32_16_4.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO32_16_4.jpg"	""	""	"Data transformation"	""	"LNTO32_16_4.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO32_16_5"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"69"	""	""	"68"	""	""	"5175"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"5100"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"4692"	""	""	"LNTO32_16_5"	"LNTO32_16_5.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO32_16_5.jpg"	""	""	"Data transformation"	""	"LNTO32_16_5.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO32_17_1"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"69"	""	""	"81"	""	""	"5175"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"6075"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"5589"	""	""	"LNTO32_17_1"	"LNTO32_17_1.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO32_17_1.jpg"	""	""	"Data transformation"	""	"LNTO32_17_1.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO32_17_2"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"115"	""	""	"112"	""	""	"8625"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"8400"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"12765"	""	""	"LNTO32_17_2"	"LNTO32_17_2.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO32_17_2.jpg"	""	""	"Data transformation"	""	"LNTO32_17_2.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO32_17_3"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	""	""	"61"	""	""	"5625"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"4575"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"4575"	""	""	"LNTO32_17_3"	"LNTO32_17_3.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO32_17_3.jpg"	""	""	"Data transformation"	""	"LNTO32_17_3.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO32_17_4"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"121"	""	""	"108"	""	""	"9075"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"8100"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"13068"	""	""	"LNTO32_17_4"	"LNTO32_17_4.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO32_17_4.jpg"	""	""	"Data transformation"	""	"LNTO32_17_4.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO32_8L_1"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"108"	""	""	"94"	""	""	"8100"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"7050"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"10152"	""	""	"LNTO32_8L_1"	"LNTO32_8L_1.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO32_8L_1.jpg"	""	""	"Data transformation"	""	"LNTO32_8L_1.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO32_8L_2"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"95"	""	""	"94"	""	""	"7125"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"7050"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"8930"	""	""	"LNTO32_8L_2"	"LNTO32_8L_2.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO32_8L_2.jpg"	""	""	"Data transformation"	""	"LNTO32_8L_2.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO32_8L_3"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"95"	""	""	"88"	""	""	"7125"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"6600"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"8360"	""	""	"LNTO32_8L_3"	"LNTO32_8L_3.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO32_8L_3.jpg"	""	""	"Data transformation"	""	"LNTO32_8L_3.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO39_17_1"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"95"	""	""	"108"	""	""	"7125"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"8100"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"10260"	""	""	"LNTO39_17_1"	"LNTO39_17_1.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO39_17_1.jpg"	""	""	"Data transformation"	""	"LNTO39_17_1.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO39_17_2"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"82"	""	""	"94"	""	""	"6150"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"7050"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"7708"	""	""	"LNTO39_17_2"	"LNTO39_17_2.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO39_17_2.jpg"	""	""	"Data transformation"	""	"LNTO39_17_2.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO39_17_3"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"69"	""	""	"68"	""	""	"5175"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"5100"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"4692"	""	""	"LNTO39_17_3"	"LNTO39_17_3.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO39_17_3.jpg"	""	""	"Data transformation"	""	"LNTO39_17_3.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
"LNTO39_17_4"	"Preparation"	"Glass slide"	""	""	"Fresh frozen"	""	""	"Thermo Shandon"	""	""	"15"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	""	""	"Mass spectrometry"	""	"150-1000"	"Thermo Scientific Exactive"	""	""	"nanoelectrospray"	"MS"	"http://purl.obolibrary.org/obo/MS_1000398"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"methanol"	""	""	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"75"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"69"	""	""	"68"	""	""	"5175"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"5100"	"micrometer"	"UO"	"http://purl.obolibrary.org/obo/UO_0000017"	"inductive detector"	"MS"	"http://purl.obolibrary.org/obo/MS_1000624"	"pulse counting"	"MS"	"http://purl.obolibrary.org/obo/MS_1000118"	"Thermo nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000768"	"centroid spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000127"	"Thermo RAW"	"MS"	"http://purl.obolibrary.org/obo/MS_1000563"	"Xcalibur v1.1-135101/1.1.2.1351"	""	""	"linescan left right"	""	""	"top down"	""	""	"flyback"	""	""	"horizontal line scan"	""	""	"4692"	""	""	"LNTO39_17_4"	"LNTO39_17_4.ibd"	""	"Histology"	"Hematoxylin and Eosin Staining Method and AE1/AE3 antibody"	""	""	""	""	""	"LNTO39_17_4.jpg"	""	""	"Data transformation"	""	"LNTO39_17_4.imzML"	"Metabolite identification"	"custom unreleased software v1.1 beta"	""	""	""	""	""
