"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[cholestasis]"	"Term Source REF"	"Term Accession Number"	"Factor Value[treatment with HLJDD]"	"Term Source REF"	"Term Accession Number"
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAe8"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAe9"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAe10"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAf1"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAf2"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAf3"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAf4"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAf5"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAf6"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAf7"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAf8"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAf9"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAf10"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAg1"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAg2"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAg3"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAg4"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAg5"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAg6"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAg7"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAg8"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAg9"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAg10"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAh1"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAh2"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAh3"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAh4"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAh5"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAh6"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAh7"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAh8"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAh9"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAh10"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAi1"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAi2"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAi3"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAi4"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAi6"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAi7"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAi8"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAi9"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAi10"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAj1"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAj3"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAj4"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAj6"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAj7"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAj8"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAj9"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"TAA"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"TAAj10"	"intrahepatic cholestasis"	""	""	"Therapeutic control group"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCc1"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCc2"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCc3"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCc4"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCc5"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCc6"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCc7"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCc8"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCc9"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCc10"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCd1"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCd2"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCd3"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCd4"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCd5"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCd6"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCd7"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCd8"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCd9"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCd10"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCe1"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCe2"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCe3"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCe4"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCe5"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCe6"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCe7"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCe8"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCe9"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCe10"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCf2"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCf3"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCf4"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCf5"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCf6"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCf7"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCf8"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCf9"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCf10"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCg1"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCg2"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCg3"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCg4"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCg5"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCg6"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
"THC"	"Rattus norvegicus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10116"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"THCg7"	"intrahepatic cholestasis"	""	""	"Therapeutic Procedure"	""	""
